ID	Name	Lat	Lon
USW00024274	PORTLAND RFC CITY	45.5333	-122.6667
USW00053875	CHATTANOOGA WB CITY	35.0667	-85.3
USW00053919	MONTICELLO MUNI AP	33.6361	-91.7556
USW00093725	WASHINGTON	38.9053	-77.0525
USW00093820	LEXINGTON BLUEGRASS AP	38.0408	-84.6058
USW00093823	TERRE HAUTE CAA AP	39.45	-87.3
USW00093852	JACKSONVILLE WB CITY	30.3333	-81.65
USW00094728	NEW YORK CNTRL PK TWR	40.7789	-73.9692
UZM00038457	TASHKENT	41.27	69.2694
UZM00038618	FERGANA	40.3667	71.75
